序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1523,14001,復大學,身心障礙者之身心特質與適應,,系選修,,否,3,陳淑美江玉靖,教學大樓,(二) 10-12 T103,50,2,45,可跨班系,1.復諮所研究生請勿選修此門課，此係屬大學部學分學程        2.須通過「復健諮商學分學程」甄選取得修課資格後，爾後才能申請校頒之修讀證明。,Nature of Disability and Psychological  Adaptation of Individuals with disabilities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/14001_1EDRC0127230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900991
1524,13036,教育學暨學校行政境碩一,教育哲學研究,,系選修,,否,2,楊忠斌,,,30,0,17,限本班,"112年11/17、11/20、11/27,113年1/5、1/6、1/13上課",Seminar on Philosophy of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13036_1EDEDG152220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000760
1525,13035,教育學暨學校行政境碩一,行動研究,,系選修,,否,2,林素卿,,,30,0,17,限本班,113年1/12、1/15、1/19、1/22、1/26、2/4上課,Action Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13035_1EDEDG122820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000761
1526,13034,教育學暨學校行政境碩一,教育心理學研究,,系選修,,否,2,龔心怡,,,30,0,17,限本班,112年10/20、10/29、11/26、12/8線上教學上課,Seminar on Educational Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13034_1EDEDG022820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000801
1527,13033,教育學暨學校行政境碩一,班級經營研究,,系選修,,否,2,林國楨,,,30,0,17,限本班,"112年11/11、12/9, 113年1/20上課",Seminar on Classroom Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13033_1EDEDG152420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000775
1528,13029,學校行政境碩六,論文,,系必修,,否,0,論文,,,30,0,1,限本班,,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13029_1EDEDG124300.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1529,13028,教碩博,青少年心理學專題研究,,系選修,,否,3,王智弘,明德館,(三) 02-04 教研Ａ,20,4,8,可跨班系,,Seminar on Adolescent Psychology,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000814
1530,13027,教育創新與人力發展二,移地研究,,系選修,,否,2,楊忠斌,明德館,(五) 10-11 教研B,30,0,18,限本班,,Travel Study,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13027_1EDEDE158220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000760
1531,13026,教育創新與人力發展二,質的研究法,,系選修,,否,2,陳易芬,明德館,(一) 12-13 視聽教室,30,0,16,限本班,,Qualitative Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13026_1EDEDE157420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=6000260
1532,13025,教博一,教育問題專題研究,,系選修,,否,3,林國楨,明德館,(五) 08-10 教研C,20,3,7,限本系,,Studies of Educational Problems and Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13025_1EDED1107430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000775
1533,13024,教博一,杜威教育哲學專題研究,,系選修,,否,3,楊忠斌,明德館,(三) 08-10 教研Ａ,20,5,8,限本系,,Seminar on Philosophy of Education of Dewey,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13024_1EDED1164530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000760
1534,13023,教博一,教育心理學專題研究,,系選修,,否,3,龔心怡,明德館,(三) 05-07 教研Ａ,20,6,9,限本系,,Seminar on Educational Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13023_1EDED1008030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000801
1535,13022,教博一,方案評鑑專題研究,,系選修,,否,3,林素卿,明德館,(二) 05-07 教研B,20,6,6,限本系,,Studies on Program Evaluation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13022_1EDED1166130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000761
1536,13021,教碩博,班級經營專題研究,,系選修,,否,3,林國楨,明德館,(五) 05-07 視聽教室,20,10,17,限本系,,Seminar on Classroom Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13021_1EDED3151430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000775
1537,13020,教碩博,結構方程模式專題研究,,系選修,,否,3,龔心怡,明德館,(三) 08-10 視聽教室,20,10,8,限本班,碩二以上,Seminar on Structural Equation Modeling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13020_1EDED3150630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000801
1538,13019,教碩博,多元文化教育專題研究,,系選修,,否,3,林素卿,明德館,(二) 08-10 視聽教室,20,19,32,限本系,,Seminar on Multicultural Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13019_1EDED3105030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000761
1539,13018,教碩博,高等教育統計學與統計軟體應用(一),,系必修,,否,2,黃瓊蓉,明德館,(二) 06-07 11401,20,20,24,可跨班系,碩士班必修/博士班選修,Advanced Educational Statistics & the Application of Statistics Software I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13018_1EDED3150720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000576
1540,13017,教碩博,多變項分析專題研究,,系選修,,否,3,王智弘,明德館,(二) 02-04 教研B,20,10,12,可跨班系,,Multivariate Statistical Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13017_1EDED3102230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000814
1541,13016,教博二,論文指導(一),,系必修,,否,3,論文,,,20,4,6,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1542,13015,教博二,論文,,系必修,,否,0,論文,,,20,2,12,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1543,13014,教碩二,論文指導(一),,系必修,,否,3,論文,,,20,9,14,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1544,13013,教碩二,論文,,系必修,,否,0,論文,,,20,13,19,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1545,13011,教碩一,教育社會學研究,,系選修,,否,3,楊忠斌,明德館,(三) 02-04 視聽教室,20,14,24,限本系,,Seminar on Sociology of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13011_1EDED2113430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000760
1546,13010,教碩一,教育研究法,,系必修,,否,3,吳璧如,明德館,(二) 02-04 視聽教室,20,19,23,可跨班系,,Methods of Educational Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13010_1EDED2008830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000575
1547,13009,教碩一,教育測驗與評量研究,,系選修,,否,3,黃瓊蓉,明德館,(一) 05-07 11401,20,15,21,可跨班系,,Seminar on Educational Testing and Evaluation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13009_1EDED2009430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000576
1548,13008,教育創新與人力發展二,論文,,系必修,,否,0,論文,,,50,0,47,限本系,延修生維持學籍及本學期欲畢業者修習,Masters' Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13008_1EDEDE157300.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1549,13007,教育創新與人力發展二,數位科技與教育創新之研究,,系選修,,否,2,鄭曜忠,明德館,(二) 10-13 11402,30,0,18,限本班,"雙週上課,第1次上課時間9/19",Studies in Digital Technology and Educational Innovation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13007_1EDEDE166020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001106
1550,13006,教育創新與人力發展二,社會心理學研究,,系選修,,否,2,龔心怡,明德館,(二) 10-13 11402,30,0,17,限本班,"單週上課,第1次上課時間9/12",Studies in Social Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13006_1EDEDE156020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000801
1551,13005,教育創新與人力發展二,設計思考與問題解決研究,,系選修,,否,2,李靜儀,明德館,(一) 10-11 視聽教室,30,0,16,限本班,,Studies in Design Thinking and Problem Solving,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13005_1EDEDE165520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=6000237
1552,13004,教育創新與人力發展一,教育與哲學創新研究,,系選修,,否,2,楊忠斌,明德館,(二) 10-13 11401,30,0,21,限本班,"單週上課,第1次上課時間9/12",Studies in Education and philosophy Innovation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13004_1EDEDE162020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000760
1553,13003,教育創新與人力發展一,創造力研究,,系選修,,是,2,王智弘,明德館,(二) 10-13 11401,30,0,23,限本班,"雙週上課,第1次上課時間9/19",Studies in Creativity,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000814
1554,13002,教育創新與人力發展一,行為與教育科學研究法,,系必修,,否,2,林素卿,明德館,(一) 10-13 11401,30,0,23,限本班,"雙週上課,第1次上課時間9/18",Behavior and Educational Research Methods,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13002_1EDEDE155020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000761
1555,13001,教育創新與人力發展一,組織領導與團體動力研究,,系選修,,否,2,林國楨,明德館,(一) 10-13 11401,30,0,26,限本班,"單週上課,第1次上課時間9/11",Studies in Organizational Leadership and Group Dynamics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/13001_1EDEDE158320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000775
1556,12087,特碩一,社會及行為科學研究法,,系必修,,否,3,葉瓊華,至善館,(二) 06-08 特研a,20,0,16,限本班,,Research Methods of Social & Behavioral Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12087_1EDSE2006830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000506
1557,12086,特教交換生專班,自閉症,,自由選修,,否,2,林翠英,校外教室,(三) 05-06 校際選課,50,0,12,限本班,國際處專簽提供國際交換生自費專門課程，非屬特教系正規開課，僅開放襄陽職業技術學院交換生修讀。,Autism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12086_1EDSE0185020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1558,12085,特三甲,視覺障礙輔助科技,,組選修,,否,2,張家瑞,至善館,(二) 06-07 12302,50,44,48,限本班,為視覺障礙需求次專長課程，須先修畢視覺障礙,Assistive Technology for People with Visual Impairments,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12085_1EDSE0185920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001127
1559,12084,特資碩二,資賦優異教育專題研究,,組必修,,否,3,賴翠媛,至善館,(一) 02-04 特研d,20,5,4,可跨班系,,Seminar on Gifted Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12084_1EDSE2161630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000918
1560,12083,特三乙,情緒行為問題之正向行為支持實務,,組選修,,否,2,林翠英,至善館,(一) 07-08 12303,50,22,31,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。,Implementing  Positive Behavior Support for Students with Emotional and Behavioral Problems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12083_1EDSE0187720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1561,12082,特三甲,情緒行為問題之正向行為支持實務,,組選修,,否,2,林翠英,至善館,(一) 05-06 12302,50,25,30,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。,Implementing  Positive Behavior Support for Students with Emotional and Behavioral Problems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12082_1EDSE0187720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1562,12081,特四乙,正向行為支持工作倫理,,組選修,,否,2,田凱倩,至善館,(二) 06-07 12210視聽教室,50,26,28,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。,Ethics of Positive Behavior Support,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12081_1EDSE0181320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000989
1563,12080,特四甲,正向行為支持工作倫理,,組選修,,否,2,田凱倩,至善館,(二) 03-04 12210視聽教室,50,35,42,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙,Ethics of Positive Behavior Support,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12080_1EDSE0181320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000989
1564,12079,特殊教育碩士在職專班二,論文,,系必修,,否,0,論文,,,55,0,45,限本系,延修生維持學籍及本學期欲畢業者修習,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12079_1EDSEE171000.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1565,12078,特殊教育碩士在職專班二,論文指導,,系必修,,否,4,論文,,,30,0,10,限本系,,Thesis Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12078_1EDSEE170940.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1566,12077,特殊教育碩士在職專班二,學習理論與學習輔導,,系必修,,否,3,吳訓生,至善館,(四) 10-12 12302,30,0,12,限本系,,Learning Theories and Learning Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12077_1EDSEE175930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000081
1567,12076,特殊教育碩士在職專班二,個別化教學設計與實務,,系選修,,否,3,張家瑞,至善館,(三) 10-12 12302,30,0,10,限本系,,Individualized-Education Design and Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12076_1EDSEE182830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001127
1568,12075,特殊教育碩士在職專班一,社會及行為科學研究法,,系必修,,否,3,陳怡慧,至善館,(二) 10-12 12301,30,0,17,限本系,,Research Methods of Social & Behavioral Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12075_1EDSEE187030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000898
1569,12074,特殊教育碩士在職專班一,適應行為評量與教學專題研究,,系選修,,否,2,林翠英,至善館,(三) 10-11 12301,30,0,17,限本系,,Seminar in adaptive behavior assessment and instruction for individuals with disabilities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12074_1EDSEE173720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1570,12073,特碩博,單一受試研究法,,系選修,,否,3,葉瓊華,至善館,(三) 06-08 特研b,20,8,12,可跨班系,,Single Subject Experimental Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12073_1EDSE3125330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000506
1571,12072,特資碩二,資賦優異學生學習策略研究,,組必修,,否,3,賴翠媛,至善館,(二) 02-04 特研d,20,2,3,可跨班系,,Study on Learning Strategies for the Gifted,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12072_1EDSE2161830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000918
1572,12071,特資碩二,資賦優異教學設計與實務,,組必修,,否,3,張靖卿,至善館,(一) 05-07 特研d,20,2,3,可跨班系,,Instruction and Practice for Gifted Students,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12071_1EDSE2161930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000913
1573,12070,特碩二,碩士論文,,系必修,,否,0,論文,至善館,(六) 05-06 特研b,50,8,13,可跨班系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1574,12069,特碩二,論文指導(一),,系必修,,否,3,論文,至善館,(六) 02-04 特研b,50,5,8,可跨班系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1575,12068,特碩二,自閉症研究,,系選修,,否,3,林翠英,至善館,(四) 10-12 12301,20,3,11,可跨班系,,Autism Study,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12068_1EDSE2166030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1576,12067,特碩二,合作諮詢,,組必修,,否,3,葉瓊華,至善館,(一) 06-08 特研b,20,10,9,可跨班系,,Collaboration & Consultation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12067_1EDSE2127930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000506
1577,12066,特碩二,特殊教育學生診斷與評量,,組必修,,否,3,吳訓生,至善館,(二) 06-08 特研b,20,15,10,可跨班系,,Diagnosis and Assessment of Exceptional Students,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12066_1EDSE2174830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000081
1578,12064,特碩一,高等統計學,,系必修,,否,3,周台傑,至善館,(二) 02-04 12301,20,14,16,可跨班系,,Probability and Statistical Inference,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12064_1EDSE2188230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9901218
1579,12063,特碩一,身心障礙學生功能性課程與教材研究,,組必修,,否,3,林千惠,至善館,(一) 02-04 特研a,20,12,11,可跨班系,,Seminar in Functional Curriculum for Students with Special Needs,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12063_1EDSE2175130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000423
1580,12062,特博二,博士論文,,系必修,,否,0,論文,至善館,(六) 05-06 特研c,30,1,8,可跨班系,,Doctoral Dissertation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1581,12061,特博二,論文指導(一),,系必修,,否,3,論文,至善館,(六) 02-04 特研c,30,1,4,可跨班系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1582,12060,特博二,特殊教育學生評量專題研究,,系必修,,否,3,吳訓生,至善館,(一) 08-10 特研c,20,0,2,可跨班系,,Seminar in Assessment of Exceptional Students,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12060_1EDSE1168230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000081
1583,12058,特博二,身心障礙學生之學習策略專題研究,,組選修,,否,3,吳訓生,至善館,(一) 05-07 特研c,20,1,4,可跨班系,,Seminar in Learning Strategies for Students with Disabilities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12058_1EDSE1176730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000081
1584,12056,特博一,研究方法論,,系必修,,否,3,陳怡慧,至善館,(三) 02-04 特研d,20,7,9,可跨班系,,Methodology of Quantitative & Qualitative Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12056_1EDSE1011730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000898
1585,12055,特博一,特殊教育思潮,,系必修,,否,3,林千惠賴翠媛,至善館,(二) 06-08 特研d,20,4,6,可跨班系,,Thoughts of Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12055_1EDSE1018030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000423
1586,12054,特四乙,自閉症語言溝通,,組選修,,否,2,林翠英,至善館,(四) 07-08 12301,50,13,11,限本班,,Language Communication for Autism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12054_1EDSE0130420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1587,12053,特四乙,特殊教育教學實習(二),,系必修,,否,2,張家瑞陳品妤,至善館,(四) 01-04 12110第五會議室,50,32,40,限本班,須先修畢生活管理及學習功能嚴重缺損學生教材教法,Practicum in Special Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12053_1EDSE0014020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001127
1588,12052,特四乙,特殊教育行政與法規,,系選修,,否,2,楊雅惠,至善館,(二) 03-04 12402,50,27,34,限本班,特教學程教育基礎2選1課程,Administration & Legislation of Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12052_1EDSE0010220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000850
1589,12051,特四乙,專業合作與家庭支援實務,,組選修,,否,2,楊梅芝,至善館,(二) 08-09 12302,50,23,22,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙,Partnerships with Special Needs Families: Communication and Collaboration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12051_1EDSE0185820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000591
1590,12050,特四甲,自閉症語言溝通,,組選修,,否,2,林翠英,至善館,(四) 05-06 12301,50,12,13,限本班,,Language Communication for Autism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12050_1EDSE0130420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000852
1591,12049,特四甲,特殊教育教學實習(二),,系必修,,否,2,詹孟琦,至善館,(四) 01-04 12120教材教法與實習室,50,37,44,限本班,須先修畢生活管理及學習功能嚴重缺損學生教材教法,Practicum in Special Education II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12049_1EDSE0014020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000914
1592,12048,特四甲,特殊教育行政與法規,,系選修,,否,2,楊雅惠,至善館,(三) 03-04 12210視聽教室,50,35,59,限本班,特教學程教育基礎2選1課程,Administration & Legislation of Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/12048_1EDSE0010220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000850
